"state","day","rep_estimate","dem_estimate","other_estimate"
"",2009-08-29,NA,NA,NA
"",2009-08-29,NA,NA,NA
"",2009-08-29,NA,NA,NA
"",2009-08-29,NA,NA,NA
"",2009-08-29,NA,NA,NA
"",2009-08-29,NA,NA,NA
"",2009-08-29,NA,NA,NA
"",2009-08-29,NA,NA,NA
"",2009-08-29,NA,NA,NA
"",2009-08-29,NA,NA,NA
"",2009-08-29,NA,NA,NA
"",2009-08-29,NA,NA,NA
"",2009-08-29,NA,NA,NA
"",2009-08-29,NA,NA,NA
"",2009-08-29,NA,NA,NA
"",2009-08-29,NA,NA,NA
"",2009-08-29,NA,NA,NA
"",2009-08-29,NA,NA,NA
"",2009-08-29,NA,NA,NA
"",2009-08-29,NA,NA,NA
"",2009-08-29,NA,NA,NA
"",2009-08-30,NA,NA,NA
"",2009-08-30,NA,NA,NA
"",2009-08-30,NA,NA,NA
"",2009-08-30,NA,NA,NA
"",2009-08-30,NA,NA,NA
"",2009-08-30,NA,NA,NA
"",2009-08-30,NA,NA,NA
"",2009-08-30,NA,NA,NA
"",2009-08-30,NA,NA,NA
"",2009-08-30,NA,NA,NA
"",2009-08-30,NA,NA,NA
"",2009-08-30,NA,NA,NA
"",2009-08-30,NA,NA,NA
"",2009-08-30,NA,NA,NA
"",2009-08-30,NA,NA,NA
"",2009-08-30,NA,NA,NA
"",2009-08-30,NA,NA,NA
"",2009-08-30,NA,NA,NA
"",2009-08-30,NA,NA,NA
"",2009-08-30,NA,NA,NA
"",2009-08-30,NA,NA,NA
"",2009-08-31,NA,NA,NA
"",2009-08-31,NA,NA,NA
"",2009-08-31,NA,NA,NA
"",2009-08-31,NA,NA,NA
"",2009-08-31,NA,NA,NA
"",2009-08-31,NA,NA,NA
"",2009-08-31,NA,NA,NA
"",2009-08-31,NA,NA,NA
"",2009-08-31,NA,NA,NA
"",2009-08-31,NA,NA,NA
"",2009-08-31,NA,NA,NA
"",2009-08-31,NA,NA,NA
"",2009-08-31,NA,NA,NA
"",2009-08-31,NA,NA,NA
"",2009-08-31,NA,NA,NA
"",2009-08-31,NA,NA,NA
"",2009-08-31,NA,NA,NA
"",2009-08-31,NA,NA,NA
"",2009-08-31,NA,NA,NA
"",2009-08-31,NA,NA,NA
"",2009-08-31,NA,NA,NA
"",2009-09-01,NA,NA,NA
"",2009-09-01,NA,NA,NA
"",2009-09-01,NA,NA,NA
"",2009-09-01,NA,NA,NA
"",2009-09-01,NA,NA,NA
"",2009-09-01,NA,NA,NA
"",2009-09-01,NA,NA,NA
"",2009-09-01,NA,NA,NA
"",2009-09-01,NA,NA,NA
"",2009-09-01,NA,NA,NA
"",2009-09-01,NA,NA,NA
"",2009-09-01,NA,NA,NA
"",2009-09-01,NA,NA,NA
"",2009-09-01,NA,NA,NA
"",2009-09-01,NA,NA,NA
"",2009-09-01,NA,NA,NA
"",2009-09-01,NA,NA,NA
"",2009-09-01,NA,NA,NA
"",2009-09-01,NA,NA,NA
"",2009-09-01,NA,NA,NA
"",2009-09-01,NA,NA,NA
"",2009-09-02,NA,NA,NA
"",2009-09-02,NA,NA,NA
"",2009-09-02,NA,NA,NA
"",2009-09-02,NA,NA,NA
"",2009-09-02,NA,NA,NA
"",2009-09-02,NA,NA,NA
"",2009-09-02,NA,NA,NA
"",2009-09-02,NA,NA,NA
"",2009-09-02,NA,NA,NA
"",2009-09-02,NA,NA,NA
"",2009-09-02,NA,NA,NA
"",2009-09-02,NA,NA,NA
"",2009-09-02,NA,NA,NA
"",2009-09-02,NA,NA,NA
"",2009-09-02,NA,NA,NA
"",2009-09-02,NA,NA,NA
"",2009-09-02,NA,NA,NA
"",2009-09-02,NA,NA,NA
"",2009-09-02,NA,NA,NA
"",2009-09-02,NA,NA,NA
"",2009-09-02,NA,NA,NA
"",2009-09-03,NA,NA,NA
"",2009-09-03,NA,NA,NA
"",2009-09-03,NA,NA,NA
"",2009-09-03,NA,NA,NA
"",2009-09-03,NA,NA,NA
"",2009-09-03,NA,NA,NA
"",2009-09-03,NA,NA,NA
"",2009-09-03,NA,NA,NA
"",2009-09-03,NA,NA,NA
"",2009-09-03,NA,NA,NA
"",2009-09-03,NA,NA,NA
"",2009-09-03,NA,NA,NA
"",2009-09-03,NA,NA,NA
"",2009-09-03,NA,NA,NA
"",2009-09-03,NA,NA,NA
"",2009-09-03,NA,NA,NA
"",2009-09-03,NA,NA,NA
"",2009-09-03,NA,NA,NA
"",2009-09-03,NA,NA,NA
"",2009-09-03,NA,NA,NA
"",2009-09-03,NA,NA,NA
"",2009-09-04,NA,NA,NA
"",2009-09-04,NA,NA,NA
"",2009-09-04,NA,NA,NA
"",2009-09-04,NA,NA,NA
"",2009-09-04,NA,NA,NA
"",2009-09-04,NA,NA,NA
"",2009-09-04,NA,NA,NA
"",2009-09-04,NA,NA,NA
"",2009-09-04,NA,NA,NA
"",2009-09-04,NA,NA,NA
"",2009-09-04,NA,NA,NA
"",2009-09-04,NA,NA,NA
"",2009-09-04,NA,NA,NA
"",2009-09-04,NA,NA,NA
"",2009-09-04,NA,NA,NA
"",2009-09-04,NA,NA,NA
"",2009-09-04,NA,NA,NA
"",2009-09-04,NA,NA,NA
"",2009-09-04,NA,NA,NA
"",2009-09-04,NA,NA,NA
"",2009-09-04,NA,NA,NA
"",2009-09-05,NA,NA,NA
"",2009-09-05,NA,NA,NA
"",2009-09-05,NA,NA,NA
"",2009-09-05,NA,NA,NA
"",2009-09-05,NA,NA,NA
"",2009-09-05,NA,NA,NA
"",2009-09-05,NA,NA,NA
"",2009-09-05,NA,NA,NA
"",2009-09-05,NA,NA,NA
"",2009-09-05,NA,NA,NA
"",2009-09-05,NA,NA,NA
"",2009-09-05,NA,NA,NA
"",2009-09-05,NA,NA,NA
"",2009-09-05,NA,NA,NA
"",2009-09-05,NA,NA,NA
"",2009-09-05,NA,NA,NA
"",2009-09-05,NA,NA,NA
"",2009-09-05,NA,NA,NA
"",2009-09-05,NA,NA,NA
"",2009-09-05,NA,NA,NA
"",2009-09-05,NA,NA,NA
"",2009-09-06,NA,NA,NA
"",2009-09-06,NA,NA,NA
"",2009-09-06,NA,NA,NA
"",2009-09-06,NA,NA,NA
"",2009-09-06,NA,NA,NA
"",2009-09-06,NA,NA,NA
"",2009-09-06,NA,NA,NA
"",2009-09-06,NA,NA,NA
"",2009-09-06,NA,NA,NA
"",2009-09-06,NA,NA,NA
"",2009-09-06,NA,NA,NA
"",2009-09-06,NA,NA,NA
"",2009-09-06,NA,NA,NA
"",2009-09-06,NA,NA,NA
"",2009-09-06,NA,NA,NA
"",2009-09-06,NA,NA,NA
"",2009-09-06,NA,NA,NA
"",2009-09-06,NA,NA,NA
"",2009-09-06,NA,NA,NA
"",2009-09-06,NA,NA,NA
"",2009-09-06,NA,NA,NA
"",2009-09-07,NA,NA,NA
"",2009-09-07,NA,NA,NA
"",2009-09-07,NA,NA,NA
"",2009-09-07,NA,NA,NA
"",2009-09-07,NA,NA,NA
"",2009-09-07,NA,NA,NA
"",2009-09-07,NA,NA,NA
"",2009-09-07,NA,NA,NA
"",2009-09-07,NA,NA,NA
"",2009-09-07,NA,NA,NA
"",2009-09-07,NA,NA,NA
"",2009-09-07,NA,NA,NA
"",2009-09-07,NA,NA,NA
"",2009-09-07,NA,NA,NA
"",2009-09-07,NA,NA,NA
"",2009-09-07,NA,NA,NA
"",2009-09-07,NA,NA,NA
"",2009-09-07,NA,NA,NA
"",2009-09-07,NA,NA,NA
"",2009-09-07,NA,NA,NA
"",2009-09-07,NA,NA,NA
"",2009-09-08,NA,NA,NA
"",2009-09-08,NA,NA,NA
"",2009-09-08,NA,NA,NA
"",2009-09-08,NA,NA,NA
"",2009-09-08,NA,NA,NA
"",2009-09-08,NA,NA,NA
"",2009-09-08,NA,NA,NA
"",2009-09-08,NA,NA,NA
"",2009-09-08,NA,NA,NA
"",2009-09-08,NA,NA,NA
"",2009-09-08,NA,NA,NA
"",2009-09-08,NA,NA,NA
"",2009-09-08,NA,NA,NA
"",2009-09-08,NA,NA,NA
"",2009-09-08,NA,NA,NA
"",2009-09-08,NA,NA,NA
"",2009-09-08,NA,NA,NA
"",2009-09-08,NA,NA,NA
"",2009-09-08,NA,NA,NA
"",2009-09-08,NA,NA,NA
"",2009-09-08,NA,NA,NA
"",2009-09-09,NA,NA,NA
"",2009-09-09,NA,NA,NA
"",2009-09-09,NA,NA,NA
"",2009-09-09,NA,NA,NA
"",2009-09-09,NA,NA,NA
"",2009-09-09,NA,NA,NA
"",2009-09-09,NA,NA,NA
"",2009-09-09,NA,NA,NA
"",2009-09-09,NA,NA,NA
"",2009-09-09,NA,NA,NA
"",2009-09-09,NA,NA,NA
"",2009-09-09,NA,NA,NA
"",2009-09-09,NA,NA,NA
"",2009-09-09,NA,NA,NA
"",2009-09-09,NA,NA,NA
"",2009-09-09,NA,NA,NA
"",2009-09-09,NA,NA,NA
"",2009-09-09,NA,NA,NA
"",2009-09-09,NA,NA,NA
"",2009-09-09,NA,NA,NA
"",2009-09-09,NA,NA,NA
"",2009-09-10,NA,NA,NA
"",2009-09-10,NA,NA,NA
"",2009-09-10,NA,NA,NA
"",2009-09-10,NA,NA,NA
"",2009-09-10,NA,NA,NA
"",2009-09-10,NA,NA,NA
"",2009-09-10,NA,NA,NA
"",2009-09-10,NA,NA,NA
"",2009-09-10,NA,NA,NA
"",2009-09-10,NA,NA,NA
"",2009-09-10,NA,NA,NA
"",2009-09-10,NA,NA,NA
"",2009-09-10,NA,NA,NA
"",2009-09-10,NA,NA,NA
"",2009-09-10,NA,NA,NA
"",2009-09-10,NA,NA,NA
"",2009-09-10,NA,NA,NA
"",2009-09-10,NA,NA,NA
"",2009-09-10,NA,NA,NA
"",2009-09-10,NA,NA,NA
"",2009-09-10,NA,NA,NA
"",2009-09-11,NA,NA,NA
"",2009-09-11,NA,NA,NA
"",2009-09-11,NA,NA,NA
"",2009-09-11,NA,NA,NA
"",2009-09-11,NA,NA,NA
"",2009-09-11,NA,NA,NA
"",2009-09-11,NA,NA,NA
"",2009-09-11,NA,NA,NA
"",2009-09-11,NA,NA,NA
"",2009-09-11,NA,NA,NA
"",2009-09-11,NA,NA,NA
"",2009-09-11,NA,NA,NA
"",2009-09-11,NA,NA,NA
"",2009-09-11,NA,NA,NA
"",2009-09-11,NA,NA,NA
"",2009-09-11,NA,NA,NA
"",2009-09-11,NA,NA,NA
"",2009-09-11,NA,NA,NA
"",2009-09-11,NA,NA,NA
"",2009-09-11,NA,NA,NA
"",2009-09-11,NA,NA,NA
"",2009-09-12,NA,NA,NA
"",2009-09-12,NA,NA,NA
"",2009-09-12,NA,NA,NA
"",2009-09-12,NA,NA,NA
"",2009-09-12,NA,NA,NA
"",2009-09-12,NA,NA,NA
"",2009-09-12,NA,NA,NA
"",2009-09-12,NA,NA,NA
"",2009-09-12,NA,NA,NA
"",2009-09-12,NA,NA,NA
"",2009-09-12,NA,NA,NA
"",2009-09-12,NA,NA,NA
"",2009-09-12,NA,NA,NA
"",2009-09-12,NA,NA,NA
"",2009-09-12,NA,NA,NA
"",2009-09-12,NA,NA,NA
"",2009-09-12,NA,NA,NA
"",2009-09-12,NA,NA,NA
"",2009-09-12,NA,NA,NA
"",2009-09-12,NA,NA,NA
"",2009-09-12,NA,NA,NA
"",2009-09-13,NA,NA,NA
"",2009-09-13,NA,NA,NA
"",2009-09-13,NA,NA,NA
"",2009-09-13,NA,NA,NA
"",2009-09-13,NA,NA,NA
"",2009-09-13,NA,NA,NA
"",2009-09-13,NA,NA,NA
"",2009-09-13,NA,NA,NA
"",2009-09-13,NA,NA,NA
"",2009-09-13,NA,NA,NA
"",2009-09-13,NA,NA,NA
"",2009-09-13,NA,NA,NA
"",2009-09-13,NA,NA,NA
"",2009-09-13,NA,NA,NA
"",2009-09-13,NA,NA,NA
"",2009-09-13,NA,NA,NA
"",2009-09-13,NA,NA,NA
"",2009-09-13,NA,NA,NA
"",2009-09-13,NA,NA,NA
"",2009-09-13,NA,NA,NA
"",2009-09-13,NA,NA,NA
"",2009-09-14,NA,NA,NA
"",2009-09-14,NA,NA,NA
"",2009-09-14,NA,NA,NA
"",2009-09-14,NA,NA,NA
"",2009-09-14,NA,NA,NA
"",2009-09-14,NA,NA,NA
"",2009-09-14,NA,NA,NA
"",2009-09-14,NA,NA,NA
"",2009-09-14,NA,NA,NA
"",2009-09-14,NA,NA,NA
"",2009-09-14,NA,NA,NA
"",2009-09-14,NA,NA,NA
"",2009-09-14,NA,NA,NA
"",2009-09-14,NA,NA,NA
"",2009-09-14,NA,NA,NA
"",2009-09-14,NA,NA,NA
"",2009-09-14,NA,NA,NA
"",2009-09-14,NA,NA,NA
"",2009-09-14,NA,NA,NA
"",2009-09-14,NA,NA,NA
"",2009-09-14,NA,NA,NA
"",2009-09-15,NA,NA,NA
"",2009-09-15,NA,NA,NA
"",2009-09-15,NA,NA,NA
"",2009-09-15,NA,NA,NA
"",2009-09-15,NA,NA,NA
"",2009-09-15,NA,NA,NA
"",2009-09-15,NA,NA,NA
"",2009-09-15,NA,NA,NA
"",2009-09-15,NA,NA,NA
"",2009-09-15,NA,NA,NA
"",2009-09-15,NA,NA,NA
"",2009-09-15,NA,NA,NA
"",2009-09-15,NA,NA,NA
"",2009-09-15,NA,NA,NA
"",2009-09-15,NA,NA,NA
"",2009-09-15,NA,NA,NA
"",2009-09-15,NA,NA,NA
"",2009-09-15,NA,NA,NA
"",2009-09-15,NA,NA,NA
"",2009-09-15,NA,NA,NA
"",2009-09-15,NA,NA,NA
"",2009-09-16,NA,NA,NA
"",2009-09-16,NA,NA,NA
"",2009-09-16,NA,NA,NA
"",2009-09-16,NA,NA,NA
"",2009-09-16,NA,NA,NA
"",2009-09-16,NA,NA,NA
"",2009-09-16,NA,NA,NA
"",2009-09-16,NA,NA,NA
"",2009-09-16,NA,NA,NA
"",2009-09-16,NA,NA,NA
"",2009-09-16,NA,NA,NA
"",2009-09-16,NA,NA,NA
"",2009-09-16,NA,NA,NA
"",2009-09-16,NA,NA,NA
"",2009-09-16,NA,NA,NA
"",2009-09-16,NA,NA,NA
"",2009-09-16,NA,NA,NA
"",2009-09-16,NA,NA,NA
"",2009-09-16,NA,NA,NA
"",2009-09-16,NA,NA,NA
"",2009-09-16,NA,NA,NA
"",2009-09-17,NA,NA,NA
"",2009-09-17,NA,NA,NA
"",2009-09-17,NA,NA,NA
"",2009-09-17,NA,NA,NA
"",2009-09-17,NA,NA,NA
"",2009-09-17,NA,NA,NA
"",2009-09-17,NA,NA,NA
"",2009-09-17,NA,NA,NA
"",2009-09-17,NA,NA,NA
"",2009-09-17,NA,NA,NA
"",2009-09-17,NA,NA,NA
"",2009-09-17,NA,NA,NA
"",2009-09-17,NA,NA,NA
"",2009-09-17,NA,NA,NA
"",2009-09-17,NA,NA,NA
"",2009-09-17,NA,NA,NA
"",2009-09-17,NA,NA,NA
"",2009-09-17,NA,NA,NA
"",2009-09-17,NA,NA,NA
"",2009-09-17,NA,NA,NA
"",2009-09-17,NA,NA,NA
"",2009-09-18,NA,NA,NA
"",2009-09-18,NA,NA,NA
"",2009-09-18,NA,NA,NA
"",2009-09-18,NA,NA,NA
"",2009-09-18,NA,NA,NA
"",2009-09-18,NA,NA,NA
"",2009-09-18,NA,NA,NA
"",2009-09-18,NA,NA,NA
"",2009-09-18,NA,NA,NA
"",2009-09-18,NA,NA,NA
"",2009-09-18,NA,NA,NA
"",2009-09-18,NA,NA,NA
"",2009-09-18,NA,NA,NA
"",2009-09-18,NA,NA,NA
"",2009-09-18,NA,NA,NA
"",2009-09-18,NA,NA,NA
"",2009-09-18,NA,NA,NA
"",2009-09-18,NA,NA,NA
"",2009-09-18,NA,NA,NA
"",2009-09-18,NA,NA,NA
"",2009-09-18,NA,NA,NA
"",2009-09-19,NA,NA,NA
"",2009-09-19,NA,NA,NA
"",2009-09-19,NA,NA,NA
"",2009-09-19,NA,NA,NA
"",2009-09-19,NA,NA,NA
"",2009-09-19,NA,NA,NA
"",2009-09-19,NA,NA,NA
"",2009-09-19,NA,NA,NA
"",2009-09-19,NA,NA,NA
"",2009-09-19,NA,NA,NA
"",2009-09-19,NA,NA,NA
"",2009-09-19,NA,NA,NA
"",2009-09-19,NA,NA,NA
"",2009-09-19,NA,NA,NA
"",2009-09-19,NA,NA,NA
"",2009-09-19,NA,NA,NA
"",2009-09-19,NA,NA,NA
"",2009-09-19,NA,NA,NA
"",2009-09-19,NA,NA,NA
"",2009-09-19,NA,NA,NA
"",2009-09-19,NA,NA,NA
"",2009-09-20,NA,NA,NA
"",2009-09-20,NA,NA,NA
"",2009-09-20,NA,NA,NA
"",2009-09-20,NA,NA,NA
"",2009-09-20,NA,NA,NA
"",2009-09-20,NA,NA,NA
"",2009-09-20,NA,NA,NA
"",2009-09-20,NA,NA,NA
"",2009-09-20,NA,NA,NA
"",2009-09-20,NA,NA,NA
"",2009-09-20,NA,NA,NA
"",2009-09-20,NA,NA,NA
"",2009-09-20,NA,NA,NA
"",2009-09-20,NA,NA,NA
"",2009-09-20,NA,NA,NA
"",2009-09-20,NA,NA,NA
"",2009-09-20,NA,NA,NA
"",2009-09-20,NA,NA,NA
"",2009-09-20,NA,NA,NA
"",2009-09-20,NA,NA,NA
"",2009-09-20,NA,NA,NA
"",2009-09-21,NA,NA,NA
"",2009-09-21,NA,NA,NA
"",2009-09-21,NA,NA,NA
"",2009-09-21,NA,NA,NA
"",2009-09-21,NA,NA,NA
"",2009-09-21,NA,NA,NA
"",2009-09-21,NA,NA,NA
"",2009-09-21,NA,NA,NA
"",2009-09-21,NA,NA,NA
"",2009-09-21,NA,NA,NA
"",2009-09-21,NA,NA,NA
"",2009-09-21,NA,NA,NA
"",2009-09-21,NA,NA,NA
"",2009-09-21,NA,NA,NA
"",2009-09-21,NA,NA,NA
"",2009-09-21,NA,NA,NA
"",2009-09-21,NA,NA,NA
"",2009-09-21,NA,NA,NA
"",2009-09-21,NA,NA,NA
"",2009-09-21,NA,NA,NA
"",2009-09-21,NA,NA,NA
"",2009-09-22,NA,NA,NA
"",2009-09-22,NA,NA,NA
"",2009-09-22,NA,NA,NA
"",2009-09-22,NA,NA,NA
"",2009-09-22,NA,NA,NA
"",2009-09-22,NA,NA,NA
"",2009-09-22,NA,NA,NA
"",2009-09-22,NA,NA,NA
"",2009-09-22,NA,NA,NA
"",2009-09-22,NA,NA,NA
"",2009-09-22,NA,NA,NA
"",2009-09-22,NA,NA,NA
"",2009-09-22,NA,NA,NA
"",2009-09-22,NA,NA,NA
"",2009-09-22,NA,NA,NA
"",2009-09-22,NA,NA,NA
"",2009-09-22,NA,NA,NA
"",2009-09-22,NA,NA,NA
"",2009-09-22,NA,NA,NA
"",2009-09-22,NA,NA,NA
"",2009-09-22,NA,NA,NA
"",2009-09-23,NA,NA,NA
"",2009-09-23,NA,NA,NA
"",2009-09-23,NA,NA,NA
"",2009-09-23,NA,NA,NA
"",2009-09-23,NA,NA,NA
"",2009-09-23,NA,NA,NA
"",2009-09-23,NA,NA,NA
"",2009-09-23,NA,NA,NA
"",2009-09-23,NA,NA,NA
"",2009-09-23,NA,NA,NA
"",2009-09-23,NA,NA,NA
"",2009-09-23,NA,NA,NA
"",2009-09-23,NA,NA,NA
"",2009-09-23,NA,NA,NA
"",2009-09-23,NA,NA,NA
"",2009-09-23,NA,NA,NA
"",2009-09-23,NA,NA,NA
"",2009-09-23,NA,NA,NA
"",2009-09-23,NA,NA,NA
"",2009-09-23,NA,NA,NA
"",2009-09-23,NA,NA,NA
"",2009-09-24,NA,NA,NA
"",2009-09-24,NA,NA,NA
"",2009-09-24,NA,NA,NA
"",2009-09-24,NA,NA,NA
"",2009-09-24,NA,NA,NA
"",2009-09-24,NA,NA,NA
"",2009-09-24,NA,NA,NA
"",2009-09-24,NA,NA,NA
"",2009-09-24,NA,NA,NA
"",2009-09-24,NA,NA,NA
"",2009-09-24,NA,NA,NA
"",2009-09-24,NA,NA,NA
"",2009-09-24,NA,NA,NA
"",2009-09-24,NA,NA,NA
"",2009-09-24,NA,NA,NA
"",2009-09-24,NA,NA,NA
"",2009-09-24,NA,NA,NA
"",2009-09-24,NA,NA,NA
"",2009-09-24,NA,NA,NA
"",2009-09-24,NA,NA,NA
"",2009-09-24,NA,NA,NA
"",2009-09-25,NA,NA,NA
"",2009-09-25,NA,NA,NA
"",2009-09-25,NA,NA,NA
"",2009-09-25,NA,NA,NA
"",2009-09-25,NA,NA,NA
"",2009-09-25,NA,NA,NA
"",2009-09-25,NA,NA,NA
"",2009-09-25,NA,NA,NA
"",2009-09-25,NA,NA,NA
"",2009-09-25,NA,NA,NA
"",2009-09-25,NA,NA,NA
"",2009-09-25,NA,NA,NA
"",2009-09-25,NA,NA,NA
"",2009-09-25,NA,NA,NA
"",2009-09-25,NA,NA,NA
"",2009-09-25,NA,NA,NA
"",2009-09-25,NA,NA,NA
"",2009-09-25,NA,NA,NA
"",2009-09-25,NA,NA,NA
"",2009-09-25,NA,NA,NA
"",2009-09-25,NA,NA,NA
"",2009-09-26,NA,NA,NA
"",2009-09-26,NA,NA,NA
"",2009-09-26,NA,NA,NA
"",2009-09-26,NA,NA,NA
"",2009-09-26,NA,NA,NA
"",2009-09-26,NA,NA,NA
"",2009-09-26,NA,NA,NA
"",2009-09-26,NA,NA,NA
"",2009-09-26,NA,NA,NA
"",2009-09-26,NA,NA,NA
"",2009-09-26,NA,NA,NA
"",2009-09-26,NA,NA,NA
"",2009-09-26,NA,NA,NA
"",2009-09-26,NA,NA,NA
"",2009-09-26,NA,NA,NA
"",2009-09-26,NA,NA,NA
"",2009-09-26,NA,NA,NA
"",2009-09-26,NA,NA,NA
"",2009-09-26,NA,NA,NA
"",2009-09-26,NA,NA,NA
"",2009-09-26,NA,NA,NA
"",2009-09-27,NA,NA,NA
"",2009-09-27,NA,NA,NA
"",2009-09-27,NA,NA,NA
"",2009-09-27,NA,NA,NA
"",2009-09-27,NA,NA,NA
"",2009-09-27,NA,NA,NA
"",2009-09-27,NA,NA,NA
"",2009-09-27,NA,NA,NA
"",2009-09-27,NA,NA,NA
"",2009-09-27,NA,NA,NA
"",2009-09-27,NA,NA,NA
"",2009-09-27,NA,NA,NA
"",2009-09-27,NA,NA,NA
"",2009-09-27,NA,NA,NA
"",2009-09-27,NA,NA,NA
"",2009-09-27,NA,NA,NA
"",2009-09-27,NA,NA,NA
"",2009-09-27,NA,NA,NA
"",2009-09-27,NA,NA,NA
"",2009-09-27,NA,NA,NA
"",2009-09-27,NA,NA,NA
"",2009-09-28,NA,NA,NA
"",2009-09-28,NA,NA,NA
"",2009-09-28,NA,NA,NA
"",2009-09-28,NA,NA,NA
"",2009-09-28,NA,NA,NA
"",2009-09-28,NA,NA,NA
"",2009-09-28,NA,NA,NA
"",2009-09-28,NA,NA,NA
"",2009-09-28,NA,NA,NA
"",2009-09-28,NA,NA,NA
"",2009-09-28,NA,NA,NA
"",2009-09-28,NA,NA,NA
"",2009-09-28,NA,NA,NA
"",2009-09-28,NA,NA,NA
"",2009-09-28,NA,NA,NA
"",2009-09-28,NA,NA,NA
"",2009-09-28,NA,NA,NA
"",2009-09-28,NA,NA,NA
"",2009-09-28,NA,NA,NA
"",2009-09-28,NA,NA,NA
"",2009-09-28,NA,NA,NA
"",2009-09-29,NA,NA,NA
"",2009-09-29,NA,NA,NA
"",2009-09-29,NA,NA,NA
"",2009-09-29,NA,NA,NA
"",2009-09-29,NA,NA,NA
"",2009-09-29,NA,NA,NA
"",2009-09-29,NA,NA,NA
"",2009-09-29,NA,NA,NA
"",2009-09-29,NA,NA,NA
"",2009-09-29,NA,NA,NA
"",2009-09-29,NA,NA,NA
"",2009-09-29,NA,NA,NA
"",2009-09-29,NA,NA,NA
"",2009-09-29,NA,NA,NA
"",2009-09-29,NA,NA,NA
"",2009-09-29,NA,NA,NA
"",2009-09-29,NA,NA,NA
"",2009-09-29,NA,NA,NA
"",2009-09-29,NA,NA,NA
"",2009-09-29,NA,NA,NA
"",2009-09-29,NA,NA,NA
"",2009-09-30,NA,NA,NA
"",2009-09-30,NA,NA,NA
"",2009-09-30,NA,NA,NA
"",2009-09-30,NA,NA,NA
"",2009-09-30,NA,NA,NA
"",2009-09-30,NA,NA,NA
"",2009-09-30,NA,NA,NA
"",2009-09-30,NA,NA,NA
"",2009-09-30,NA,NA,NA
"",2009-09-30,NA,NA,NA
"",2009-09-30,NA,NA,NA
"",2009-09-30,NA,NA,NA
"",2009-09-30,NA,NA,NA
"",2009-09-30,NA,NA,NA
"",2009-09-30,NA,NA,NA
"",2009-09-30,NA,NA,NA
"",2009-09-30,NA,NA,NA
"",2009-09-30,NA,NA,NA
"",2009-09-30,NA,NA,NA
"",2009-09-30,NA,NA,NA
"",2009-09-30,NA,NA,NA
"",2009-10-01,NA,NA,NA
"",2009-10-01,NA,NA,NA
"",2009-10-01,NA,NA,NA
"",2009-10-01,NA,NA,NA
"",2009-10-01,NA,NA,NA
"",2009-10-01,NA,NA,NA
"",2009-10-01,NA,NA,NA
"",2009-10-01,NA,NA,NA
"",2009-10-01,NA,NA,NA
"",2009-10-01,NA,NA,NA
"",2009-10-01,NA,NA,NA
"",2009-10-01,NA,NA,NA
"",2009-10-01,NA,NA,NA
"",2009-10-01,NA,NA,NA
"",2009-10-01,NA,NA,NA
"",2009-10-01,NA,NA,NA
"",2009-10-01,NA,NA,NA
"",2009-10-01,NA,NA,NA
