"state","day","rep_estimate","dem_estimate","other_estimate"
"",2005-09-03,NA,NA,NA
"",2005-09-03,NA,NA,NA
"",2005-09-03,NA,NA,NA
"",2005-09-03,NA,NA,NA
"",2005-09-03,NA,NA,NA
"",2005-09-03,NA,NA,NA
"",2005-09-03,NA,NA,NA
"",2005-09-03,NA,NA,NA
"",2005-09-03,NA,NA,NA
"",2005-09-03,NA,NA,NA
"",2005-09-03,NA,NA,NA
"",2005-09-03,NA,NA,NA
"",2005-09-03,NA,NA,NA
"",2005-09-03,NA,NA,NA
"",2005-09-03,NA,NA,NA
"",2005-09-03,NA,NA,NA
"",2005-09-03,NA,NA,NA
"",2005-09-03,NA,NA,NA
"",2005-09-03,NA,NA,NA
"",2005-09-04,NA,NA,NA
"",2005-09-04,NA,NA,NA
"",2005-09-04,NA,NA,NA
"",2005-09-04,NA,NA,NA
"",2005-09-04,NA,NA,NA
"",2005-09-04,NA,NA,NA
"",2005-09-04,NA,NA,NA
"",2005-09-04,NA,NA,NA
"",2005-09-04,NA,NA,NA
"",2005-09-04,NA,NA,NA
"",2005-09-04,NA,NA,NA
"",2005-09-04,NA,NA,NA
"",2005-09-04,NA,NA,NA
"",2005-09-04,NA,NA,NA
"",2005-09-04,NA,NA,NA
"",2005-09-04,NA,NA,NA
"",2005-09-04,NA,NA,NA
"",2005-09-04,NA,NA,NA
"",2005-09-04,NA,NA,NA
"",2005-09-04,NA,NA,NA
"",2005-09-04,NA,NA,NA
"",2005-09-05,NA,NA,NA
"",2005-09-05,NA,NA,NA
"",2005-09-05,NA,NA,NA
"",2005-09-05,NA,NA,NA
"",2005-09-05,NA,NA,NA
"",2005-09-05,NA,NA,NA
"",2005-09-05,NA,NA,NA
"",2005-09-05,NA,NA,NA
"",2005-09-05,NA,NA,NA
"",2005-09-05,NA,NA,NA
"",2005-09-05,NA,NA,NA
"",2005-09-05,NA,NA,NA
"",2005-09-05,NA,NA,NA
"",2005-09-05,NA,NA,NA
"",2005-09-05,NA,NA,NA
"",2005-09-05,NA,NA,NA
"",2005-09-05,NA,NA,NA
"",2005-09-05,NA,NA,NA
"",2005-09-05,NA,NA,NA
"",2005-09-05,NA,NA,NA
"",2005-09-05,NA,NA,NA
"",2005-09-06,NA,NA,NA
"",2005-09-06,NA,NA,NA
"",2005-09-06,NA,NA,NA
"",2005-09-06,NA,NA,NA
"",2005-09-06,NA,NA,NA
"",2005-09-06,NA,NA,NA
"",2005-09-06,NA,NA,NA
"",2005-09-06,NA,NA,NA
"",2005-09-06,NA,NA,NA
"",2005-09-06,NA,NA,NA
"",2005-09-06,NA,NA,NA
"",2005-09-06,NA,NA,NA
"",2005-09-06,NA,NA,NA
"",2005-09-06,NA,NA,NA
"",2005-09-06,NA,NA,NA
"",2005-09-06,NA,NA,NA
"",2005-09-06,NA,NA,NA
"",2005-09-06,NA,NA,NA
"",2005-09-06,NA,NA,NA
"",2005-09-06,NA,NA,NA
"",2005-09-06,NA,NA,NA
"",2005-09-07,NA,NA,NA
"",2005-09-07,NA,NA,NA
"",2005-09-07,NA,NA,NA
"",2005-09-07,NA,NA,NA
"",2005-09-07,NA,NA,NA
"",2005-09-07,NA,NA,NA
"",2005-09-07,NA,NA,NA
"",2005-09-07,NA,NA,NA
"",2005-09-07,NA,NA,NA
"",2005-09-07,NA,NA,NA
"",2005-09-07,NA,NA,NA
"",2005-09-07,NA,NA,NA
"",2005-09-07,NA,NA,NA
"",2005-09-07,NA,NA,NA
"",2005-09-07,NA,NA,NA
"",2005-09-07,NA,NA,NA
"",2005-09-07,NA,NA,NA
"",2005-09-07,NA,NA,NA
"",2005-09-07,NA,NA,NA
"",2005-09-07,NA,NA,NA
"",2005-09-07,NA,NA,NA
"",2005-09-08,NA,NA,NA
"",2005-09-08,NA,NA,NA
"",2005-09-08,NA,NA,NA
"",2005-09-08,NA,NA,NA
"",2005-09-08,NA,NA,NA
"",2005-09-08,NA,NA,NA
"",2005-09-08,NA,NA,NA
"",2005-09-08,NA,NA,NA
"",2005-09-08,NA,NA,NA
"",2005-09-08,NA,NA,NA
"",2005-09-08,NA,NA,NA
"",2005-09-08,NA,NA,NA
"",2005-09-08,NA,NA,NA
"",2005-09-08,NA,NA,NA
"",2005-09-08,NA,NA,NA
"",2005-09-08,NA,NA,NA
"",2005-09-08,NA,NA,NA
"",2005-09-08,NA,NA,NA
"",2005-09-08,NA,NA,NA
"",2005-09-08,NA,NA,NA
"",2005-09-08,NA,NA,NA
"",2005-09-09,NA,NA,NA
"",2005-09-09,NA,NA,NA
"",2005-09-09,NA,NA,NA
"",2005-09-09,NA,NA,NA
"",2005-09-09,NA,NA,NA
"",2005-09-09,NA,NA,NA
"",2005-09-09,NA,NA,NA
"",2005-09-09,NA,NA,NA
"",2005-09-09,NA,NA,NA
"",2005-09-09,NA,NA,NA
"",2005-09-09,NA,NA,NA
"",2005-09-09,NA,NA,NA
"",2005-09-09,NA,NA,NA
"",2005-09-09,NA,NA,NA
"",2005-09-09,NA,NA,NA
"",2005-09-09,NA,NA,NA
"",2005-09-09,NA,NA,NA
"",2005-09-09,NA,NA,NA
"",2005-09-09,NA,NA,NA
"",2005-09-09,NA,NA,NA
"",2005-09-09,NA,NA,NA
"",2005-09-10,NA,NA,NA
"",2005-09-10,NA,NA,NA
"",2005-09-10,NA,NA,NA
"",2005-09-10,NA,NA,NA
"",2005-09-10,NA,NA,NA
"",2005-09-10,NA,NA,NA
"",2005-09-10,NA,NA,NA
"",2005-09-10,NA,NA,NA
"",2005-09-10,NA,NA,NA
"",2005-09-10,NA,NA,NA
"",2005-09-10,NA,NA,NA
"",2005-09-10,NA,NA,NA
"",2005-09-10,NA,NA,NA
"",2005-09-10,NA,NA,NA
"",2005-09-10,NA,NA,NA
"",2005-09-10,NA,NA,NA
"",2005-09-10,NA,NA,NA
"",2005-09-10,NA,NA,NA
"",2005-09-10,NA,NA,NA
"",2005-09-10,NA,NA,NA
"",2005-09-10,NA,NA,NA
"",2005-09-11,NA,NA,NA
"",2005-09-11,NA,NA,NA
"",2005-09-11,NA,NA,NA
"",2005-09-11,NA,NA,NA
"",2005-09-11,NA,NA,NA
"",2005-09-11,NA,NA,NA
"",2005-09-11,NA,NA,NA
"",2005-09-11,NA,NA,NA
"",2005-09-11,NA,NA,NA
"",2005-09-11,NA,NA,NA
"",2005-09-11,NA,NA,NA
"",2005-09-11,NA,NA,NA
"",2005-09-11,NA,NA,NA
"",2005-09-11,NA,NA,NA
"",2005-09-11,NA,NA,NA
"",2005-09-11,NA,NA,NA
"",2005-09-11,NA,NA,NA
"",2005-09-11,NA,NA,NA
"",2005-09-11,NA,NA,NA
"",2005-09-11,NA,NA,NA
"",2005-09-11,NA,NA,NA
"",2005-09-12,NA,NA,NA
"",2005-09-12,NA,NA,NA
"",2005-09-12,NA,NA,NA
"",2005-09-12,NA,NA,NA
"",2005-09-12,NA,NA,NA
"",2005-09-12,NA,NA,NA
"",2005-09-12,NA,NA,NA
"",2005-09-12,NA,NA,NA
"",2005-09-12,NA,NA,NA
"",2005-09-12,NA,NA,NA
"",2005-09-12,NA,NA,NA
"",2005-09-12,NA,NA,NA
"",2005-09-12,NA,NA,NA
"",2005-09-12,NA,NA,NA
"",2005-09-12,NA,NA,NA
"",2005-09-12,NA,NA,NA
"",2005-09-12,NA,NA,NA
"",2005-09-12,NA,NA,NA
"",2005-09-12,NA,NA,NA
"",2005-09-12,NA,NA,NA
"",2005-09-12,NA,NA,NA
"",2005-09-13,NA,NA,NA
"",2005-09-13,NA,NA,NA
"",2005-09-13,NA,NA,NA
"",2005-09-13,NA,NA,NA
"",2005-09-13,NA,NA,NA
"",2005-09-13,NA,NA,NA
"",2005-09-13,NA,NA,NA
"",2005-09-13,NA,NA,NA
"",2005-09-13,NA,NA,NA
"",2005-09-13,NA,NA,NA
"",2005-09-13,NA,NA,NA
"",2005-09-13,NA,NA,NA
"",2005-09-13,NA,NA,NA
"",2005-09-13,NA,NA,NA
"",2005-09-13,NA,NA,NA
"",2005-09-13,NA,NA,NA
"",2005-09-13,NA,NA,NA
"",2005-09-13,NA,NA,NA
"",2005-09-13,NA,NA,NA
"",2005-09-13,NA,NA,NA
"",2005-09-13,NA,NA,NA
"",2005-09-14,NA,NA,NA
"",2005-09-14,NA,NA,NA
"",2005-09-14,NA,NA,NA
"",2005-09-14,NA,NA,NA
"",2005-09-14,NA,NA,NA
"",2005-09-14,NA,NA,NA
"",2005-09-14,NA,NA,NA
"",2005-09-14,NA,NA,NA
"",2005-09-14,NA,NA,NA
"",2005-09-14,NA,NA,NA
"",2005-09-14,NA,NA,NA
"",2005-09-14,NA,NA,NA
"",2005-09-14,NA,NA,NA
"",2005-09-14,NA,NA,NA
"",2005-09-14,NA,NA,NA
"",2005-09-14,NA,NA,NA
"",2005-09-14,NA,NA,NA
"",2005-09-14,NA,NA,NA
"",2005-09-14,NA,NA,NA
"",2005-09-14,NA,NA,NA
"",2005-09-14,NA,NA,NA
"",2005-09-15,NA,NA,NA
"",2005-09-15,NA,NA,NA
"",2005-09-15,NA,NA,NA
"",2005-09-15,NA,NA,NA
"",2005-09-15,NA,NA,NA
"",2005-09-15,NA,NA,NA
"",2005-09-15,NA,NA,NA
"",2005-09-15,NA,NA,NA
"",2005-09-15,NA,NA,NA
"",2005-09-15,NA,NA,NA
"",2005-09-15,NA,NA,NA
"",2005-09-15,NA,NA,NA
"",2005-09-15,NA,NA,NA
"",2005-09-15,NA,NA,NA
"",2005-09-15,NA,NA,NA
"",2005-09-15,NA,NA,NA
"",2005-09-15,NA,NA,NA
"",2005-09-15,NA,NA,NA
"",2005-09-15,NA,NA,NA
"",2005-09-15,NA,NA,NA
"",2005-09-15,NA,NA,NA
"",2005-09-16,NA,NA,NA
"",2005-09-16,NA,NA,NA
"",2005-09-16,NA,NA,NA
"",2005-09-16,NA,NA,NA
"",2005-09-16,NA,NA,NA
"",2005-09-16,NA,NA,NA
"",2005-09-16,NA,NA,NA
"",2005-09-16,NA,NA,NA
"",2005-09-16,NA,NA,NA
"",2005-09-16,NA,NA,NA
"",2005-09-16,NA,NA,NA
"",2005-09-16,NA,NA,NA
"",2005-09-16,NA,NA,NA
"",2005-09-16,NA,NA,NA
"",2005-09-16,NA,NA,NA
"",2005-09-16,NA,NA,NA
"",2005-09-16,NA,NA,NA
"",2005-09-16,NA,NA,NA
"",2005-09-16,NA,NA,NA
"",2005-09-16,NA,NA,NA
"",2005-09-16,NA,NA,NA
"",2005-09-17,NA,NA,NA
"",2005-09-17,NA,NA,NA
"",2005-09-17,NA,NA,NA
"",2005-09-17,NA,NA,NA
"",2005-09-17,NA,NA,NA
"",2005-09-17,NA,NA,NA
"",2005-09-17,NA,NA,NA
"",2005-09-17,NA,NA,NA
"",2005-09-17,NA,NA,NA
"",2005-09-17,NA,NA,NA
"",2005-09-17,NA,NA,NA
"",2005-09-17,NA,NA,NA
"",2005-09-17,NA,NA,NA
"",2005-09-17,NA,NA,NA
"",2005-09-17,NA,NA,NA
"",2005-09-17,NA,NA,NA
"",2005-09-17,NA,NA,NA
"",2005-09-17,NA,NA,NA
"",2005-09-17,NA,NA,NA
"",2005-09-17,NA,NA,NA
"",2005-09-17,NA,NA,NA
"",2005-09-18,NA,NA,NA
"",2005-09-18,NA,NA,NA
"",2005-09-18,NA,NA,NA
"",2005-09-18,NA,NA,NA
"",2005-09-18,NA,NA,NA
"",2005-09-18,NA,NA,NA
"",2005-09-18,NA,NA,NA
"",2005-09-18,NA,NA,NA
"",2005-09-18,NA,NA,NA
"",2005-09-18,NA,NA,NA
"",2005-09-18,NA,NA,NA
"",2005-09-18,NA,NA,NA
"",2005-09-18,NA,NA,NA
"",2005-09-18,NA,NA,NA
"",2005-09-18,NA,NA,NA
"",2005-09-18,NA,NA,NA
"",2005-09-18,NA,NA,NA
"",2005-09-18,NA,NA,NA
"",2005-09-18,NA,NA,NA
"",2005-09-18,NA,NA,NA
"",2005-09-18,NA,NA,NA
"",2005-09-19,NA,NA,NA
"",2005-09-19,NA,NA,NA
"",2005-09-19,NA,NA,NA
"",2005-09-19,NA,NA,NA
"",2005-09-19,NA,NA,NA
"",2005-09-19,NA,NA,NA
"",2005-09-19,NA,NA,NA
"",2005-09-19,NA,NA,NA
"",2005-09-19,NA,NA,NA
"",2005-09-19,NA,NA,NA
"",2005-09-19,NA,NA,NA
"",2005-09-19,NA,NA,NA
"",2005-09-19,NA,NA,NA
"",2005-09-19,NA,NA,NA
"",2005-09-19,NA,NA,NA
"",2005-09-19,NA,NA,NA
"",2005-09-19,NA,NA,NA
"",2005-09-19,NA,NA,NA
"",2005-09-19,NA,NA,NA
"",2005-09-19,NA,NA,NA
"",2005-09-19,NA,NA,NA
"",2005-09-20,NA,NA,NA
"",2005-09-20,NA,NA,NA
"",2005-09-20,NA,NA,NA
"",2005-09-20,NA,NA,NA
"",2005-09-20,NA,NA,NA
"",2005-09-20,NA,NA,NA
"",2005-09-20,NA,NA,NA
"",2005-09-20,NA,NA,NA
"",2005-09-20,NA,NA,NA
"",2005-09-20,NA,NA,NA
"",2005-09-20,NA,NA,NA
"",2005-09-20,NA,NA,NA
"",2005-09-20,NA,NA,NA
"",2005-09-20,NA,NA,NA
"",2005-09-20,NA,NA,NA
"",2005-09-20,NA,NA,NA
"",2005-09-20,NA,NA,NA
"",2005-09-20,NA,NA,NA
"",2005-09-20,NA,NA,NA
"",2005-09-20,NA,NA,NA
"",2005-09-20,NA,NA,NA
"",2005-09-21,NA,NA,NA
"",2005-09-21,NA,NA,NA
"",2005-09-21,NA,NA,NA
"",2005-09-21,NA,NA,NA
"",2005-09-21,NA,NA,NA
"",2005-09-21,NA,NA,NA
"",2005-09-21,NA,NA,NA
"",2005-09-21,NA,NA,NA
"",2005-09-21,NA,NA,NA
"",2005-09-21,NA,NA,NA
"",2005-09-21,NA,NA,NA
"",2005-09-21,NA,NA,NA
"",2005-09-21,NA,NA,NA
"",2005-09-21,NA,NA,NA
"",2005-09-21,NA,NA,NA
"",2005-09-21,NA,NA,NA
"",2005-09-21,NA,NA,NA
"",2005-09-21,NA,NA,NA
"",2005-09-21,NA,NA,NA
"",2005-09-21,NA,NA,NA
"",2005-09-21,NA,NA,NA
"",2005-09-22,NA,NA,NA
"",2005-09-22,NA,NA,NA
"",2005-09-22,NA,NA,NA
"",2005-09-22,NA,NA,NA
"",2005-09-22,NA,NA,NA
"",2005-09-22,NA,NA,NA
"",2005-09-22,NA,NA,NA
"",2005-09-22,NA,NA,NA
"",2005-09-22,NA,NA,NA
"",2005-09-22,NA,NA,NA
"",2005-09-22,NA,NA,NA
"",2005-09-22,NA,NA,NA
"",2005-09-22,NA,NA,NA
"",2005-09-22,NA,NA,NA
"",2005-09-22,NA,NA,NA
"",2005-09-22,NA,NA,NA
"",2005-09-22,NA,NA,NA
"",2005-09-22,NA,NA,NA
"",2005-09-22,NA,NA,NA
"",2005-09-22,NA,NA,NA
"",2005-09-22,NA,NA,NA
"",2005-09-23,NA,NA,NA
"",2005-09-23,NA,NA,NA
"",2005-09-23,NA,NA,NA
"",2005-09-23,NA,NA,NA
"",2005-09-23,NA,NA,NA
"",2005-09-23,NA,NA,NA
"",2005-09-23,NA,NA,NA
"",2005-09-23,NA,NA,NA
"",2005-09-23,NA,NA,NA
"",2005-09-23,NA,NA,NA
"",2005-09-23,NA,NA,NA
"",2005-09-23,NA,NA,NA
"",2005-09-23,NA,NA,NA
"",2005-09-23,NA,NA,NA
"",2005-09-23,NA,NA,NA
"",2005-09-23,NA,NA,NA
"",2005-09-23,NA,NA,NA
"",2005-09-23,NA,NA,NA
"",2005-09-23,NA,NA,NA
"",2005-09-23,NA,NA,NA
"",2005-09-23,NA,NA,NA
"",2005-09-24,NA,NA,NA
"",2005-09-24,NA,NA,NA
"",2005-09-24,NA,NA,NA
"",2005-09-24,NA,NA,NA
"",2005-09-24,NA,NA,NA
"",2005-09-24,NA,NA,NA
"",2005-09-24,NA,NA,NA
"",2005-09-24,NA,NA,NA
"",2005-09-24,NA,NA,NA
"",2005-09-24,NA,NA,NA
"",2005-09-24,NA,NA,NA
"",2005-09-24,NA,NA,NA
"",2005-09-24,NA,NA,NA
"",2005-09-24,NA,NA,NA
"",2005-09-24,NA,NA,NA
"",2005-09-24,NA,NA,NA
"",2005-09-24,NA,NA,NA
"",2005-09-24,NA,NA,NA
"",2005-09-24,NA,NA,NA
"",2005-09-24,NA,NA,NA
"",2005-09-24,NA,NA,NA
"",2005-09-25,NA,NA,NA
"",2005-09-25,NA,NA,NA
"",2005-09-25,NA,NA,NA
"",2005-09-25,NA,NA,NA
"",2005-09-25,NA,NA,NA
"",2005-09-25,NA,NA,NA
"",2005-09-25,NA,NA,NA
"",2005-09-25,NA,NA,NA
"",2005-09-25,NA,NA,NA
"",2005-09-25,NA,NA,NA
"",2005-09-25,NA,NA,NA
"",2005-09-25,NA,NA,NA
"",2005-09-25,NA,NA,NA
"",2005-09-25,NA,NA,NA
"",2005-09-25,NA,NA,NA
"",2005-09-25,NA,NA,NA
"",2005-09-25,NA,NA,NA
"",2005-09-25,NA,NA,NA
"",2005-09-25,NA,NA,NA
"",2005-09-25,NA,NA,NA
"",2005-09-25,NA,NA,NA
"",2005-09-26,NA,NA,NA
"",2005-09-26,NA,NA,NA
"",2005-09-26,NA,NA,NA
"",2005-09-26,NA,NA,NA
"",2005-09-26,NA,NA,NA
"",2005-09-26,NA,NA,NA
"",2005-09-26,NA,NA,NA
"",2005-09-26,NA,NA,NA
"",2005-09-26,NA,NA,NA
"",2005-09-26,NA,NA,NA
"",2005-09-26,NA,NA,NA
"",2005-09-26,NA,NA,NA
"",2005-09-26,NA,NA,NA
"",2005-09-26,NA,NA,NA
"",2005-09-26,NA,NA,NA
"",2005-09-26,NA,NA,NA
"",2005-09-26,NA,NA,NA
"",2005-09-26,NA,NA,NA
"",2005-09-26,NA,NA,NA
"",2005-09-26,NA,NA,NA
"",2005-09-26,NA,NA,NA
"",2005-09-27,NA,NA,NA
"",2005-09-27,NA,NA,NA
"",2005-09-27,NA,NA,NA
"",2005-09-27,NA,NA,NA
"",2005-09-27,NA,NA,NA
"",2005-09-27,NA,NA,NA
"",2005-09-27,NA,NA,NA
"",2005-09-27,NA,NA,NA
"",2005-09-27,NA,NA,NA
"",2005-09-27,NA,NA,NA
"",2005-09-27,NA,NA,NA
"",2005-09-27,NA,NA,NA
"",2005-09-27,NA,NA,NA
"",2005-09-27,NA,NA,NA
"",2005-09-27,NA,NA,NA
"",2005-09-27,NA,NA,NA
"",2005-09-27,NA,NA,NA
"",2005-09-27,NA,NA,NA
"",2005-09-27,NA,NA,NA
"",2005-09-27,NA,NA,NA
"",2005-09-27,NA,NA,NA
"",2005-09-28,NA,NA,NA
"",2005-09-28,NA,NA,NA
"",2005-09-28,NA,NA,NA
"",2005-09-28,NA,NA,NA
"",2005-09-28,NA,NA,NA
"",2005-09-28,NA,NA,NA
"",2005-09-28,NA,NA,NA
"",2005-09-28,NA,NA,NA
"",2005-09-28,NA,NA,NA
"",2005-09-28,NA,NA,NA
"",2005-09-28,NA,NA,NA
"",2005-09-28,NA,NA,NA
"",2005-09-28,NA,NA,NA
"",2005-09-28,NA,NA,NA
"",2005-09-28,NA,NA,NA
"",2005-09-28,NA,NA,NA
"",2005-09-28,NA,NA,NA
"",2005-09-28,NA,NA,NA
"",2005-09-28,NA,NA,NA
"",2005-09-28,NA,NA,NA
"",2005-09-28,NA,NA,NA
"",2005-09-29,NA,NA,NA
"",2005-09-29,NA,NA,NA
"",2005-09-29,NA,NA,NA
"",2005-09-29,NA,NA,NA
"",2005-09-29,NA,NA,NA
"",2005-09-29,NA,NA,NA
"",2005-09-29,NA,NA,NA
"",2005-09-29,NA,NA,NA
"",2005-09-29,NA,NA,NA
"",2005-09-29,NA,NA,NA
"",2005-09-29,NA,NA,NA
"",2005-09-29,NA,NA,NA
"",2005-09-29,NA,NA,NA
"",2005-09-29,NA,NA,NA
"",2005-09-29,NA,NA,NA
"",2005-09-29,NA,NA,NA
"",2005-09-29,NA,NA,NA
"",2005-09-29,NA,NA,NA
"",2005-09-29,NA,NA,NA
"",2005-09-29,NA,NA,NA
"",2005-09-29,NA,NA,NA
"",2005-09-30,NA,NA,NA
"",2005-09-30,NA,NA,NA
"",2005-09-30,NA,NA,NA
"",2005-09-30,NA,NA,NA
"",2005-09-30,NA,NA,NA
"",2005-09-30,NA,NA,NA
"",2005-09-30,NA,NA,NA
"",2005-09-30,NA,NA,NA
"",2005-09-30,NA,NA,NA
"",2005-09-30,NA,NA,NA
"",2005-09-30,NA,NA,NA
"",2005-09-30,NA,NA,NA
"",2005-09-30,NA,NA,NA
"",2005-09-30,NA,NA,NA
"",2005-09-30,NA,NA,NA
"",2005-09-30,NA,NA,NA
"",2005-09-30,NA,NA,NA
"",2005-09-30,NA,NA,NA
"",2005-09-30,NA,NA,NA
"",2005-09-30,NA,NA,NA
"",2005-09-30,NA,NA,NA
"",2005-10-01,NA,NA,NA
"",2005-10-01,NA,NA,NA
"",2005-10-01,NA,NA,NA
"",2005-10-01,NA,NA,NA
"",2005-10-01,NA,NA,NA
"",2005-10-01,NA,NA,NA
"",2005-10-01,NA,NA,NA
"",2005-10-01,NA,NA,NA
"",2005-10-01,NA,NA,NA
"",2005-10-01,NA,NA,NA
"",2005-10-01,NA,NA,NA
"",2005-10-01,NA,NA,NA
"",2005-10-01,NA,NA,NA
"",2005-10-01,NA,NA,NA
"",2005-10-01,NA,NA,NA
"",2005-10-01,NA,NA,NA
"",2005-10-01,NA,NA,NA
"",2005-10-01,NA,NA,NA
"",2005-10-01,NA,NA,NA
"",2005-10-01,NA,NA,NA
"",2005-10-01,NA,NA,NA
"",2005-10-02,NA,NA,NA
"",2005-10-02,NA,NA,NA
"",2005-10-02,NA,NA,NA
"",2005-10-02,NA,NA,NA
"",2005-10-02,NA,NA,NA
"",2005-10-02,NA,NA,NA
"",2005-10-02,NA,NA,NA
"",2005-10-02,NA,NA,NA
"",2005-10-02,NA,NA,NA
"",2005-10-02,NA,NA,NA
"",2005-10-02,NA,NA,NA
"",2005-10-02,NA,NA,NA
"",2005-10-02,NA,NA,NA
"",2005-10-02,NA,NA,NA
"",2005-10-02,NA,NA,NA
"",2005-10-02,NA,NA,NA
"",2005-10-02,NA,NA,NA
"",2005-10-02,NA,NA,NA
"",2005-10-02,NA,NA,NA
"",2005-10-02,NA,NA,NA
"",2005-10-02,NA,NA,NA
"",2005-10-03,NA,NA,NA
"",2005-10-03,NA,NA,NA
"",2005-10-03,NA,NA,NA
"",2005-10-03,NA,NA,NA
"",2005-10-03,NA,NA,NA
"",2005-10-03,NA,NA,NA
"",2005-10-03,NA,NA,NA
"",2005-10-03,NA,NA,NA
"",2005-10-03,NA,NA,NA
"",2005-10-03,NA,NA,NA
"",2005-10-03,NA,NA,NA
"",2005-10-03,NA,NA,NA
"",2005-10-03,NA,NA,NA
"",2005-10-03,NA,NA,NA
"",2005-10-03,NA,NA,NA
"",2005-10-03,NA,NA,NA
"",2005-10-03,NA,NA,NA
"",2005-10-03,NA,NA,NA
"",2005-10-03,NA,NA,NA
"",2005-10-03,NA,NA,NA
"",2005-10-03,NA,NA,NA
"",2005-10-04,NA,NA,NA
"",2005-10-04,NA,NA,NA
"",2005-10-04,NA,NA,NA
"",2005-10-04,NA,NA,NA
"",2005-10-04,NA,NA,NA
"",2005-10-04,NA,NA,NA
"",2005-10-04,NA,NA,NA
"",2005-10-04,NA,NA,NA
"",2005-10-04,NA,NA,NA
"",2005-10-04,NA,NA,NA
"",2005-10-04,NA,NA,NA
"",2005-10-04,NA,NA,NA
"",2005-10-04,NA,NA,NA
"",2005-10-04,NA,NA,NA
"",2005-10-04,NA,NA,NA
"",2005-10-04,NA,NA,NA
"",2005-10-04,NA,NA,NA
"",2005-10-04,NA,NA,NA
"",2005-10-04,NA,NA,NA
"",2005-10-04,NA,NA,NA
"",2005-10-04,NA,NA,NA
"",2005-10-05,NA,NA,NA
"",2005-10-05,NA,NA,NA
"",2005-10-05,NA,NA,NA
"",2005-10-05,NA,NA,NA
"",2005-10-05,NA,NA,NA
"",2005-10-05,NA,NA,NA
"",2005-10-05,NA,NA,NA
"",2005-10-05,NA,NA,NA
"",2005-10-05,NA,NA,NA
"",2005-10-05,NA,NA,NA
"",2005-10-05,NA,NA,NA
"",2005-10-05,NA,NA,NA
"",2005-10-05,NA,NA,NA
"",2005-10-05,NA,NA,NA
"",2005-10-05,NA,NA,NA
"",2005-10-05,NA,NA,NA
"",2005-10-05,NA,NA,NA
"",2005-10-05,NA,NA,NA
"",2005-10-05,NA,NA,NA
"",2005-10-05,NA,NA,NA
"",2005-10-05,NA,NA,NA
"",2005-10-06,NA,NA,NA
"",2005-10-06,NA,NA,NA
"",2005-10-06,NA,NA,NA
"",2005-10-06,NA,NA,NA
"",2005-10-06,NA,NA,NA
"",2005-10-06,NA,NA,NA
"",2005-10-06,NA,NA,NA
"",2005-10-06,NA,NA,NA
"",2005-10-06,NA,NA,NA
"",2005-10-06,NA,NA,NA
"",2005-10-06,NA,NA,NA
"",2005-10-06,NA,NA,NA
"",2005-10-06,NA,NA,NA
"",2005-10-06,NA,NA,NA
"",2005-10-06,NA,NA,NA
"",2005-10-06,NA,NA,NA
"",2005-10-06,NA,NA,NA
"",2005-10-06,NA,NA,NA
