"state","day","rep_estimate","dem_estimate","other_estimate"
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-07,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-08,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-09,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-10,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-11,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-12,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-13,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-14,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-15,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-16,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-17,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-18,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-19,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-20,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-21,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-22,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-23,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-24,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-25,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-26,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-27,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-28,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-29,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-09-30,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-01,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-02,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-03,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-04,NA,NA,NA
"",2015-10-05,NA,NA,NA
"",2015-10-05,NA,NA,NA
"",2015-10-05,NA,NA,NA
"",2015-10-05,NA,NA,NA
"",2015-10-05,NA,NA,NA
"",2015-10-05,NA,NA,NA
"",2015-10-05,NA,NA,NA
"",2015-10-05,NA,NA,NA
"",2015-10-05,NA,NA,NA
"",2015-10-05,NA,NA,NA
"",2015-10-05,NA,NA,NA
"",2015-10-05,NA,NA,NA
"",2015-10-05,NA,NA,NA
"",2015-10-05,NA,NA,NA
"",2015-10-05,NA,NA,NA
